index,shrid2,ua_id,ua_pc11_pca_tot_p,ua_pc11_land_area
2347,11-09-160-00833-146602,800975,63676.0,13.297700017690659
2350,11-09-160-00833-146751,800973,51735.0,20.647300004959106
2351,11-09-160-00833-146753,800973,51735.0,20.647300004959106
2352,11-09-160-00833-800973,800973,51735.0,20.647300004959106
2353,11-09-160-00833-800975,800975,63676.0,13.297700017690659
2354,11-09-160-00834-147023,800978,106897.0,31.164300084114075
2358,11-09-160-00834-147081,800978,106897.0,31.164300084114075
2359,11-09-160-00834-147082,800978,106897.0,31.164300084114075
2360,11-09-160-00834-147089,800978,106897.0,31.164300084114075
2361,11-09-160-00834-147090,800978,106897.0,31.164300084114075
2362,11-09-160-00834-147091,800978,106897.0,31.164300084114075
2363,11-09-160-00834-147092,800978,106897.0,31.164300084114075
2364,11-09-160-00834-147105,800978,106897.0,31.164300084114075
2365,11-09-160-00834-147106,800978,106897.0,31.164300084114075
2366,11-09-160-00834-147107,800978,106897.0,31.164300084114075
2367,11-09-160-00834-147114,800978,106897.0,31.164300084114075
2369,11-09-160-00834-800978,800978,106897.0,31.164300084114075
2373,11-09-161-00838-147483,800981,267616.0,38.259899973869324
2374,11-09-161-00838-147564,800981,267616.0,38.259899973869324
2375,11-09-161-00838-147572,800981,267616.0,38.259899973869324
2376,11-09-161-00838-147573,800981,267616.0,38.259899973869324
2377,11-09-161-00838-147574,800981,267616.0,38.259899973869324
2378,11-09-161-00838-147585,800981,267616.0,38.259899973869324
2380,11-09-161-00838-800981,800981,267616.0,38.259899973869324
2382,11-09-162-00841-148342,800991,68261.0,73.63880103826523
2383,11-09-162-00841-148343,800991,68261.0,73.63880103826523
2384,11-09-162-00841-148345,800991,68261.0,73.63880103826523
2385,11-09-162-00842-148566,800991,68261.0,73.63880103826523
2386,11-09-162-00842-148576,800991,68261.0,73.63880103826523
2387,11-09-162-00842-148577,800991,68261.0,73.63880103826523
2388,11-09-162-00842-148579,800991,68261.0,73.63880103826523
2389,11-09-162-00842-148580,800991,68261.0,73.63880103826523
2390,11-09-162-00842-148592,800991,68261.0,73.63880103826523
2391,11-09-162-00842-148593,800991,68261.0,73.63880103826523
2392,11-09-162-00842-148594,800991,68261.0,73.63880103826523
2393,11-09-162-00842-148602,800991,68261.0,73.63880103826523
2394,11-09-162-00842-148603,800991,68261.0,73.63880103826523
2397,11-09-162-00842-148793,800992,88048.0,10.556999921798706
2398,11-09-162-00842-148852,800991,68261.0,73.63880103826523
2399,11-09-162-00842-800991,800991,68261.0,73.63880103826523
2400,11-09-162-00842-800992,800992,88048.0,10.556999921798706
2429,11-09-164-00849-150314,801005,3097237.0,381.41149085760117
2430,11-09-164-00849-150315,801005,3097237.0,381.41149085760117
2431,11-09-164-00849-150316,801005,3097237.0,381.41149085760117
2432,11-09-164-00849-150317,801005,3097237.0,381.41149085760117
2433,11-09-164-00849-150318,801005,3097237.0,381.41149085760117
2434,11-09-164-00849-150322,801005,3097237.0,381.41149085760117
2435,11-09-164-00849-150325,801005,3097237.0,381.41149085760117
2436,11-09-164-00849-150326,801005,3097237.0,381.41149085760117
2437,11-09-164-00849-150327,801005,3097237.0,381.41149085760117
2438,11-09-164-00849-150328,801005,3097237.0,381.41149085760117
2439,11-09-164-00849-150329,801005,3097237.0,381.41149085760117
2440,11-09-164-00849-150330,801005,3097237.0,381.41149085760117
2441,11-09-164-00849-150333,801005,3097237.0,381.41149085760117
2442,11-09-164-00849-150334,801005,3097237.0,381.41149085760117
2443,11-09-164-00849-150335,801005,3097237.0,381.41149085760117
2444,11-09-164-00849-150338,801005,3097237.0,381.41149085760117
2445,11-09-164-00849-150339,801005,3097237.0,381.41149085760117
2446,11-09-164-00849-150340,801005,3097237.0,381.41149085760117
2447,11-09-164-00849-150343,801005,3097237.0,381.41149085760117
2448,11-09-164-00849-150347,801005,3097237.0,381.41149085760117
2449,11-09-164-00849-150348,801005,3097237.0,381.41149085760117
2450,11-09-164-00849-150349,801005,3097237.0,381.41149085760117
2451,11-09-164-00849-150350,801005,3097237.0,381.41149085760117
2454,11-09-164-00849-150382,801005,3097237.0,381.41149085760117
2455,11-09-164-00849-150383,801005,3097237.0,381.41149085760117
2456,11-09-164-00849-150387,801005,3097237.0,381.41149085760117
2457,11-09-164-00849-150396,801005,3097237.0,381.41149085760117
2458,11-09-164-00849-150397,801005,3097237.0,381.41149085760117
2459,11-09-164-00849-150571,801005,3097237.0,381.41149085760117
2460,11-09-164-00849-150572,801005,3097237.0,381.41149085760117
2461,11-09-164-00849-150573,801005,3097237.0,381.41149085760117
2462,11-09-164-00849-801005,801005,3097237.0,381.41149085760117
2463,11-09-164-00849-801006,801005,3097237.0,381.41149085760117
2466,11-09-165-00852-801011,801011,56909.0,6.340000152587891
2467,11-09-165-00853-801012,801012,51670.0,9.729999542236328
2468,11-09-165-00854-801014,801014,190575.0,23.200000762939453
2469,11-09-165-00855-801016,801016,53412.0,2.950000047683716
2471,11-09-166-00859-801025,801025,61449.0,5.53000020980835
2473,11-09-166-00860-152772,801030,552536.0,193.00280141830444
2474,11-09-166-00860-152853,801030,552536.0,193.00280141830444
2475,11-09-166-00860-801030,801030,552536.0,193.00280141830444
2476,11-09-166-00860-801031,801030,552536.0,193.00280141830444
2477,11-09-166-00860-801032,801030,552536.0,193.00280141830444
2478,11-09-167-00862-801035,801035,133305.0,17.350000381469727
2482,11-09-168-00865-801042,801042,65056.0,8.119999885559082
2484,11-09-169-00870-154731,801048,95308.0,27.77530002593994
2485,11-09-169-00870-801048,801048,95308.0,27.77530002593994
2486,11-09-170-00871-154950,801051,168449.0,37.4237003326416
2487,11-09-170-00871-154951,801051,168449.0,37.4237003326416
2488,11-09-170-00871-801051,801051,168449.0,37.4237003326416
2489,11-09-171-00875-801059,801059,57402.0,7.769999980926514
2491,11-09-172-00878-156631,801064,199288.0,65.25319981575012
2492,11-09-172-00878-156644,801064,199288.0,65.25319981575012
2493,11-09-172-00878-156645,801064,199288.0,65.25319981575012
2494,11-09-172-00878-156648,801064,199288.0,65.25319981575012
2495,11-09-172-00878-801064,801064,199288.0,65.25319981575012
2500,11-09-173-00882-158761,801071,100754.0,25.24430024623871
2501,11-09-173-00882-158807,801071,100754.0,25.24430024623871
2502,11-09-173-00882-158808,801071,100754.0,25.24430024623871
2503,11-09-173-00882-158812,801071,100754.0,25.24430024623871
2504,11-09-173-00882-159000,801071,100754.0,25.24430024623871
2505,11-09-173-00882-801071,801071,100754.0,25.24430024623871
2514,11-09-175-00888-160869,801086,1415514.0,190.43250712007284
2520,11-09-175-00888-161132,801086,1415514.0,190.43250712007284
2521,11-09-175-00888-161134,801086,1415514.0,190.43250712007284
2526,11-09-175-00889-161628,801086,1415514.0,190.43250712007284
2527,11-09-175-00889-161629,801086,1415514.0,190.43250712007284
2528,11-09-175-00889-161632,801086,1415514.0,190.43250712007284
2529,11-09-175-00889-161633,801086,1415514.0,190.43250712007284
2530,11-09-175-00889-161634,801086,1415514.0,190.43250712007284
2531,11-09-175-00889-161635,801086,1415514.0,190.43250712007284
2532,11-09-175-00889-161636,801086,1415514.0,190.43250712007284
2533,11-09-175-00889-161638,801086,1415514.0,190.43250712007284
2534,11-09-175-00889-161639,801086,1415514.0,190.43250712007284
2535,11-09-175-00889-161640,801086,1415514.0,190.43250712007284
2537,11-09-175-00889-161736,801086,1415514.0,190.43250712007284
2538,11-09-175-00889-801084,801086,1415514.0,190.43250712007284
2540,11-09-175-00890-161782,801086,1415514.0,190.43250712007284
2541,11-09-175-00890-161785,801086,1415514.0,190.43250712007284
2542,11-09-175-00890-161788,801086,1415514.0,190.43250712007284
2543,11-09-175-00890-161791,801086,1415514.0,190.43250712007284
2544,11-09-175-00890-161792,801086,1415514.0,190.43250712007284
2545,11-09-175-00890-161793,801086,1415514.0,190.43250712007284
2546,11-09-175-00890-161794,801086,1415514.0,190.43250712007284
2547,11-09-175-00890-161795,801086,1415514.0,190.43250712007284
2548,11-09-175-00890-161796,801086,1415514.0,190.43250712007284
2549,11-09-175-00890-161798,801086,1415514.0,190.43250712007284
2550,11-09-175-00890-161799,801086,1415514.0,190.43250712007284
2551,11-09-175-00890-161800,801086,1415514.0,190.43250712007284
2552,11-09-175-00890-161801,801086,1415514.0,190.43250712007284
2553,11-09-175-00890-161802,801086,1415514.0,190.43250712007284
2554,11-09-175-00890-161803,801086,1415514.0,190.43250712007284
2555,11-09-175-00890-161837,801086,1415514.0,190.43250712007284
2556,11-09-175-00890-801086,801086,1415514.0,190.43250712007284
2557,11-09-175-00890-801087,801086,1415514.0,190.43250712007284
2565,11-09-175-00892-162184,801086,1415514.0,190.43250712007284
2566,11-09-175-00892-162186,801086,1415514.0,190.43250712007284
2567,11-09-175-00892-162187,801086,1415514.0,190.43250712007284
2568,11-09-175-00892-162188,801086,1415514.0,190.43250712007284
2569,11-09-175-00892-162189,801086,1415514.0,190.43250712007284
2570,11-09-175-00892-162191,801086,1415514.0,190.43250712007284
2571,11-09-175-00892-162192,801086,1415514.0,190.43250712007284
2572,11-09-175-00892-162193,801086,1415514.0,190.43250712007284
2573,11-09-175-00892-162194,801086,1415514.0,190.43250712007284
2574,11-09-175-00892-162195,801086,1415514.0,190.43250712007284
2575,11-09-175-00892-162197,801086,1415514.0,190.43250712007284
2576,11-09-175-00892-162199,801086,1415514.0,190.43250712007284
2577,11-09-175-00892-162210,801086,1415514.0,190.43250712007284
2578,11-09-175-00892-162211,801086,1415514.0,190.43250712007284
2579,11-09-175-00892-162212,801086,1415514.0,190.43250712007284
2580,11-09-175-00892-162213,801086,1415514.0,190.43250712007284
2581,11-09-175-00892-162214,801086,1415514.0,190.43250712007284
2582,11-09-175-00892-162215,801086,1415514.0,190.43250712007284
2583,11-09-175-00892-162216,801086,1415514.0,190.43250712007284
2584,11-09-175-00892-162218,801086,1415514.0,190.43250712007284
2585,11-09-175-00892-162219,801086,1415514.0,190.43250712007284
2586,11-09-175-00892-162224,801086,1415514.0,190.43250712007284
2587,11-09-175-00892-162225,801086,1415514.0,190.43250712007284
2588,11-09-175-00892-162227,801086,1415514.0,190.43250712007284
2589,11-09-175-00892-162232,801086,1415514.0,190.43250712007284
2590,11-09-175-00892-162233,801086,1415514.0,190.43250712007284
2591,11-09-175-00892-162236,801086,1415514.0,190.43250712007284
2592,11-09-175-00892-162237,801086,1415514.0,190.43250712007284
2595,11-09-175-00892-162263,801086,1415514.0,190.43250712007284
2596,11-09-175-00892-162264,801086,1415514.0,190.43250712007284
2597,11-09-175-00892-162268,801086,1415514.0,190.43250712007284
2598,11-09-175-00892-162270,801086,1415514.0,190.43250712007284
2599,11-09-175-00892-162271,801086,1415514.0,190.43250712007284
2600,11-09-175-00892-162272,801086,1415514.0,190.43250712007284
2601,11-09-175-00892-162273,801086,1415514.0,190.43250712007284
2602,11-09-175-00892-162370,801086,1415514.0,190.43250712007284
2603,11-09-175-00892-162513,801086,1415514.0,190.43250712007284
2604,11-09-175-00892-162514,801086,1415514.0,190.43250712007284
2605,11-09-175-00892-162515,801086,1415514.0,190.43250712007284
2606,11-09-175-00892-162516,801086,1415514.0,190.43250712007284
2607,11-09-175-00892-162518,801086,1415514.0,190.43250712007284
2620,11-09-176-00898-164578,800951,3330559.0,634.0676562935114
2621,11-09-176-00898-164580,800951,3330559.0,634.0676562935114
2622,11-09-176-00898-164586,800951,3330559.0,634.0676562935114
2623,11-09-176-00898-164587,800951,3330559.0,634.0676562935114
2624,11-09-176-00898-164588,800951,3330559.0,634.0676562935114
2625,11-09-176-00898-164589,800951,3330559.0,634.0676562935114
2626,11-09-176-00898-164591,800951,3330559.0,634.0676562935114
2627,11-09-176-00898-164599,800951,3330559.0,634.0676562935114
2629,11-09-176-00898-164608,800951,3330559.0,634.0676562935114
2630,11-09-176-00898-164609,800951,3330559.0,634.0676562935114
2631,11-09-176-00898-164610,800951,3330559.0,634.0676562935114
2632,11-09-176-00898-164629,800951,3330559.0,634.0676562935114
2633,11-09-176-00898-164630,800951,3330559.0,634.0676562935114
2634,11-09-176-00898-164631,800951,3330559.0,634.0676562935114
2635,11-09-176-00898-164632,800951,3330559.0,634.0676562935114
2636,11-09-176-00898-164843,800951,3330559.0,634.0676562935114
2637,11-09-176-00898-164844,800951,3330559.0,634.0676562935114
2638,11-09-176-00898-164845,800951,3330559.0,634.0676562935114
2639,11-09-176-00898-801096,800951,3330559.0,634.0676562935114
2640,11-09-176-00898-801097,800951,3330559.0,634.0676562935114
2643,11-09-177-00904-166274,801108,283609.0,66.8584007024765
2644,11-09-177-00904-166280,801108,283609.0,66.8584007024765
2645,11-09-177-00904-166281,801108,283609.0,66.8584007024765
2646,11-09-177-00905-166338,801108,283609.0,66.8584007024765
2647,11-09-177-00905-166353,801108,283609.0,66.8584007024765
2648,11-09-177-00905-166357,801108,283609.0,66.8584007024765
2649,11-09-177-00905-166361,801108,283609.0,66.8584007024765
2650,11-09-177-00905-166366,801108,283609.0,66.8584007024765
2651,11-09-177-00905-166367,801108,283609.0,66.8584007024765
2652,11-09-177-00905-166375,801108,283609.0,66.8584007024765
2653,11-09-177-00905-166581,801108,283609.0,66.8584007024765
2654,11-09-177-00905-166582,801108,283609.0,66.8584007024765
2655,11-09-177-00905-166583,801108,283609.0,66.8584007024765
2656,11-09-177-00905-801107,801108,283609.0,66.8584007024765
2657,11-09-177-00905-801108,801108,283609.0,66.8584007024765
2658,11-09-177-00905-801109,801108,283609.0,66.8584007024765
2670,11-09-178-00907-801113,801113,95516.0,10.460000038146973
2677,11-09-178-00910-801116,801116,111447.0,72.47000122070312
2690,11-09-179-00915-169757,801119,120857.0,18.530999898910522
2691,11-09-179-00915-169922,801119,120857.0,18.530999898910522
2692,11-09-179-00915-169925,801119,120857.0,18.530999898910522
2693,11-09-179-00915-169926,801119,120857.0,18.530999898910522
2694,11-09-179-00915-169940,801119,120857.0,18.530999898910522
2695,11-09-179-00915-169941,801119,120857.0,18.530999898910522
2696,11-09-179-00915-169942,801119,120857.0,18.530999898910522
2697,11-09-179-00915-169959,801119,120857.0,18.530999898910522
2698,11-09-179-00915-801119,801119,120857.0,18.530999898910522
2701,11-09-180-00921-171906,801125,194006.0,29.65429997444153
2702,11-09-180-00921-171944,801125,194006.0,29.65429997444153
2703,11-09-180-00921-171945,801125,194006.0,29.65429997444153
2704,11-09-180-00921-171947,801125,194006.0,29.65429997444153
2705,11-09-180-00921-801125,801125,194006.0,29.65429997444153
2709,11-09-182-00925-173296,801129,93030.0,44.08259868621826
2710,11-09-182-00925-173304,801129,93030.0,44.08259868621826
2711,11-09-182-00925-801129,801129,93030.0,44.08259868621826
2716,11-09-183-00928-174484,801134,144504.0,39.41080066561699
2717,11-09-183-00928-174490,801134,144504.0,39.41080066561699
2718,11-09-183-00928-174491,801134,144504.0,39.41080066561699
2719,11-09-183-00928-174557,801134,144504.0,39.41080066561699
2720,11-09-183-00928-174558,801134,144504.0,39.41080066561699
2721,11-09-183-00928-174559,801134,144504.0,39.41080066561699
2722,11-09-183-00928-174561,801134,144504.0,39.41080066561699
2723,11-09-183-00928-174570,801134,144504.0,39.41080066561699
2724,11-09-183-00928-174571,801134,144504.0,39.41080066561699
2725,11-09-183-00928-174749,801134,144504.0,39.41080066561699
2726,11-09-183-00928-801134,801134,144504.0,39.41080066561699
2744,11-09-185-00939-180507,801147,137535.0,25.98959943652153
2745,11-09-185-00939-180537,801147,137535.0,25.98959943652153
2746,11-09-185-00939-180635,801147,137535.0,25.98959943652153
2747,11-09-185-00939-180636,801147,137535.0,25.98959943652153
2748,11-09-185-00939-180637,801147,137535.0,25.98959943652153
2749,11-09-185-00939-180639,801147,137535.0,25.98959943652153
2750,11-09-185-00939-180641,801147,137535.0,25.98959943652153
2751,11-09-185-00939-180642,801147,137535.0,25.98959943652153
2752,11-09-185-00939-180648,801147,137535.0,25.98959943652153
2753,11-09-185-00939-180758,801147,137535.0,25.98959943652153
2754,11-09-185-00939-180760,801147,137535.0,25.98959943652153
2755,11-09-185-00939-801147,801147,137535.0,25.98959943652153
2760,11-09-186-00942-182812,801149,59783.0,16.585599809885025
2761,11-09-186-00942-182813,801149,59783.0,16.585599809885025
2762,11-09-186-00942-182814,801149,59783.0,16.585599809885025
2763,11-09-186-00942-182821,801149,59783.0,16.585599809885025
2764,11-09-186-00942-182822,801149,59783.0,16.585599809885025
2765,11-09-186-00942-182823,801149,59783.0,16.585599809885025
2766,11-09-186-00942-182824,801149,59783.0,16.585599809885025
2767,11-09-186-00942-182834,801149,59783.0,16.585599809885025
2769,11-09-186-00942-801149,801149,59783.0,16.585599809885025
2777,11-09-188-00949-185226,801160,803196.0,206.85830660164356
2778,11-09-188-00949-185240,801160,803196.0,206.85830660164356
2779,11-09-188-00949-185242,801160,803196.0,206.85830660164356
2784,11-09-188-00949-185323,801160,803196.0,206.85830660164356
2785,11-09-188-00949-185343,801160,803196.0,206.85830660164356
2786,11-09-188-00949-185344,801160,803196.0,206.85830660164356
2787,11-09-188-00949-185345,801160,803196.0,206.85830660164356
2788,11-09-188-00949-185350,801160,803196.0,206.85830660164356
2789,11-09-188-00949-185354,801160,803196.0,206.85830660164356
2790,11-09-188-00949-185357,801160,803196.0,206.85830660164356
2791,11-09-188-00949-185360,801160,803196.0,206.85830660164356
