shrid2,pc11_state_id,pc11_district_id,pc11_subdistrict_id,pc11_town_id,pc11_land_area,pc11_pca_tot_p
11-05-060-00305-800314,05,060,00305,800314,3.38,8580.0
11-05-061-00306-800315,05,061,00306,800315,9.0,20115.0
11-05-061-00307-800316,05,061,00307,800316,42.0,25440.0
11-05-061-00310-800317,05,061,00310,800317,6.08,5667.0
11-05-061-00313-048597,05,061,00313,048597,1.6,9802.0
11-05-061-00313-048598,05,061,00313,048598,5.69,10837.0
11-05-061-00313-800318,05,061,00313,800318,2.0,2422.0
11-05-061-00313-800319,05,061,00313,800319,3.0,33035.0
11-05-061-00314-048841,05,061,00314,048841,1.8,4669.0
11-05-062-00316-800320,05,062,00316,800320,3.5,7039.0
11-05-062-00317-800321,05,062,00317,800321,4.0,6522.0
11-05-062-00320-800322,05,062,00320,800322,9.0,56044.0
11-05-063-00323-800323,05,063,00323,800323,5.5,9079.0
11-05-064-00328-800324,05,064,00328,800324,21.75,18886.0
11-05-064-00329-800325,05,064,00329,800325,2.87,2749.0
11-05-064-00330-053250,05,064,00330,053250,3.04,5166.0
11-05-064-00330-800326,05,064,00330,800326,0.67,1391.0
11-05-064-00330-800327,05,064,00330,800327,7.35,34122.0
11-05-065-00334-800328,05,065,00334,800328,5.0,4801.0
11-05-065-00336-800329,05,065,00336,800329,4.5,7926.0
11-05-065-00337-054471,05,065,00337,054471,2.34,7990.0
11-05-065-00337-800330,05,065,00337,800330,1.2,17626.0
11-05-066-00340-800331,05,066,00340,800331,11.73,41377.0
11-05-066-00340-800332,05,066,00340,800332,2.59,1398.0
11-05-066-00340-800333,05,066,00340,800333,21.16,6309.0
11-05-066-00340-800334,05,066,00340,800334,3.95,7722.0
11-05-066-00342-055293,05,066,00342,055293,0.2,12791.0
11-05-066-00342-055294,05,066,00342,055294,3.76,22475.0
11-05-066-00342-055295,05,066,00342,055295,1.7,8159.0
11-05-066-00342-800335,05,066,00342,800335,44.11,201461.0
11-05-066-00343-800336,05,066,00343,800336,2.43,54787.0
11-05-066-00344-800337,05,066,00344,800337,2.0,7611.0
11-05-066-00345-800338,05,066,00345,800338,4.25,7644.0
11-05-067-00346-055697,05,067,00346,055697,4.1,4632.0
11-05-067-00346-800339,05,067,00346,800339,5.5,121623.0
11-05-067-00346-800340,05,067,00346,800340,0.3,12584.0
11-05-067-00347-800341,05,067,00347,800341,5.0,7326.0
11-05-067-00347-800342,05,067,00347,800342,4.02,50523.0
11-05-067-00348-800343,05,067,00348,800343,4.04,9881.0
11-05-067-00348-800344,05,067,00348,800344,2.4,25524.0
11-05-067-00348-800345,05,067,00348,800345,4.0,10929.0
11-05-067-00349-056015,05,067,00349,056015,28.0,22258.0
11-05-067-00349-056016,05,067,00349,056016,4.8,11392.0
11-05-067-00349-800346,05,067,00349,800346,27.65,154554.0
11-05-067-00349-800347,05,067,00349,800347,4.02,41965.0
11-05-067-00350-800348,05,067,00350,800348,3.4,19301.0
11-05-067-00350-800349,05,067,00350,800349,4.5,11343.0
11-05-067-00351-800350,05,067,00351,800350,1.8,6309.0
11-05-067-00351-800351,05,067,00351,800351,2.0,29965.0
11-05-067-00352-056316,05,067,00352,056316,4.71,20593.0
11-05-067-00352-056317,05,067,00352,056317,3.57,10965.0
11-05-067-00352-800352,05,067,00352,800352,8.4,15093.0
11-05-068-00353-056627,05,068,00353,056627,2.63,5684.0
11-05-068-00353-056628,05,068,00353,056628,3.14,7573.0
11-05-068-00353-056629,05,068,00353,056629,1.37,5640.0
11-05-068-00353-056630,05,068,00353,056630,3.69,10043.0
11-05-068-00353-056631,05,068,00353,056631,2.7,10340.0
11-05-068-00353-056632,05,068,00353,056632,0.52,13248.0
11-05-068-00353-056633,05,068,00353,056633,0.13,11135.0
11-05-068-00353-056634,05,068,00353,056634,2.81,6435.0
11-05-068-00353-056635,05,068,00353,056635,1.27,8583.0
11-05-068-00353-056636,05,068,00353,056636,2.38,12901.0
11-05-068-00353-056637,05,068,00353,056637,2.67,5774.0
11-05-068-00353-056638,05,068,00353,056638,4.41,23276.0
11-05-068-00353-056639,05,068,00353,056639,2.71,14394.0
11-05-068-00353-800353,05,068,00353,800353,8.11,118200.0
11-05-068-00353-800354,05,068,00353,800354,9.3,14689.0
11-05-068-00353-800355,05,068,00353,800355,3.0,11186.0
11-05-068-00353-800356,05,068,00353,800356,1.32,52971.0
11-05-068-00353-800357,05,068,00353,800357,0.82,18370.0
11-05-068-00354-056777,05,068,00354,056777,5.58,17467.0
11-05-068-00354-056778,05,068,00354,056778,2.58,10096.0
11-05-068-00354-056779,05,068,00354,056779,4.6,15043.0
11-05-068-00354-800358,05,068,00354,800358,26.94,46948.0
11-05-068-00354-800359,05,068,00354,800359,23.56,231338.0
11-05-068-00355-800360,05,068,00355,800360,5.0,21760.0
11-06-069-00356-800361,06,069,00356,800361,3.72,34134.0
11-06-069-00356-800362,06,069,00356,057045,3.44,3873.0
11-06-069-00356-800362,06,069,00356,800362,16.0,35912.0
11-06-069-00357-057167,06,069,00357,057167,3.0,9051.0
11-06-069-00357-057168,06,069,00357,057168,1.7,4943.0
11-06-069-00357-057169,06,069,00357,057169,3.4,4934.0
11-06-069-00357-057170,06,069,00357,057170,6.63,9028.0
11-06-069-00357-800363,06,069,00357,800363,32.6,211355.0
11-06-070-00358-057341,06,070,00358,057341,5.4,3246.0
11-06-070-00358-057342,06,070,00358,057342,3.6,4884.0
11-06-070-00358-800364,06,070,00358,800364,7.93,22832.0
11-06-070-00359-057507,06,070,00359,057507,5.7,8482.0
11-06-070-00359-057508,06,070,00359,057508,1.4,5658.0
11-06-070-00359-057509,06,070,00359,057509,2.21,26412.0
11-06-070-00359-057510,06,070,00359,057510,2.9,14397.0
11-06-070-00359-057511,06,070,00359,057511,4.1,5024.0
11-06-070-00359-057512,06,070,00359,057512,2.36,18662.0
11-06-070-00359-057513,06,070,00359,057513,1.2,6035.0
11-06-070-00359-800365,06,070,00359,800365,34.14,195153.0
11-06-070-00359-800366,06,070,00359,800366,33.36,55370.0
11-06-070-00359-800367,06,070,00359,800367,8.2,104974.0
11-06-070-00360-057651,06,070,00360,057651,8.7,8100.0
11-06-070-00360-057652,06,070,00360,057652,12.4,21545.0
11-06-071-00361-057958,06,071,00361,057958,7.16,9042.0
11-06-071-00361-057959,06,071,00361,057959,1.94,10903.0
11-06-071-00361-057960,06,071,00361,057960,2.42,18909.0
11-06-071-00361-057961,06,071,00361,057961,2.88,22479.0
11-06-071-00361-057962,06,071,00361,057962,1.35,9569.0
11-06-071-00361-057963,06,071,00361,057963,1.1,9188.0
11-06-071-00361-057964,06,071,00361,057964,7.29,13690.0
11-06-071-00361-800368,06,071,00361,800368,24.8,124894.0
11-06-071-00361-800369,06,071,00361,800369,16.48,217071.0
11-06-071-00362-058145,06,071,00362,058145,6.89,14818.0
11-06-071-00362-058146,06,071,00362,058146,8.51,11733.0
11-06-071-00363-058298,06,071,00363,058298,10.54,10533.0
11-06-072-00364-800370,06,072,00364,800370,16.0,42607.0
11-06-072-00365-058472,06,072,00365,058472,12.0,13726.0
11-06-072-00365-800371,06,072,00365,800371,7.5,38853.0
11-06-072-00366-800372,06,072,00366,800372,32.28,155152.0
11-06-072-00366-800373,06,072,00366,800373,6.59,28887.0
11-06-073-00367-800374,06,073,00367,800374,30.72,38952.0
11-06-073-00368-800375,06,073,00368,800375,43.74,144915.0
11-06-073-00368-800376,06,073,00368,800376,6.5,18660.0
11-06-073-00369-800377,06,073,00369,800377,23.34,33484.0
11-06-074-00370-800378,06,074,00370,800378,4.69,17938.0
11-06-074-00370-800379,06,074,00370,800379,6.25,25944.0
11-06-074-00371-800380,06,074,00371,800380,0.95,17487.0
11-06-074-00372-059310,06,074,00372,059310,6.17,8922.0
11-06-074-00372-800381,06,074,00372,800381,29.46,302140.0
11-06-074-00372-800382,06,074,00372,800382,4.5,17438.0
11-06-074-00373-800383,06,074,00373,800383,3.95,27125.0
11-06-074-00374-800384,06,074,00374,800384,12.98,37816.0
11-06-075-00375-059496,06,075,00375,059496,5.0,5400.0
11-06-075-00375-059497,06,075,00375,059497,6.8,7049.0
11-06-075-00375-059498,06,075,00375,059498,5.2,8894.0
11-06-075-00375-059499,06,075,00375,059499,4.92,6873.0
11-06-075-00375-059500,06,075,00375,059500,7.88,42877.0
11-06-075-00375-059501,06,075,00375,059501,6.54,67998.0
11-06-075-00375-059502,06,075,00375,059502,4.6,24440.0
11-06-075-00375-059503,06,075,00375,059503,5.1,28803.0
11-06-075-00375-059504,06,075,00375,059504,2.59,8876.0
11-06-075-00375-059505,06,075,00375,059505,4.2,18195.0
11-06-075-00375-800385,06,075,00375,800385,21.86,295970.0
11-06-075-00377-800386,06,075,00377,800386,4.66,39710.0
11-06-076-00378-800387,06,076,00378,800387,11.51,65708.0
11-06-076-00379-800388,06,076,00379,800388,9.06,35603.0
11-06-076-00380-059905,06,076,00380,059905,1.2,3692.0
11-06-076-00380-059906,06,076,00380,059906,6.6,5406.0
11-06-076-00380-059907,06,076,00380,059907,1.5,6938.0
11-06-076-00380-059908,06,076,00380,059908,7.9,21633.0
11-06-076-00380-800389,06,076,00380,800389,42.61,289333.0
11-06-076-00381-800390,06,076,00381,800390,1.63,25051.0
11-06-077-00382-800391,06,077,00382,800391,6.0,62090.0
11-06-077-00382-800392,06,077,00382,800392,4.38,16815.0
11-06-077-00383-800393,06,077,00383,800393,42.0,167592.0
11-06-077-00384-800394,06,077,00384,800394,9.0,18755.0
11-06-077-00385-060260,06,077,00385,060260,4.4,5603.0
11-06-077-00385-800395,06,077,00385,800395,9.48,34728.0
11-06-078-00386-800396,06,078,00386,800396,9.2,37152.0
11-06-078-00387-060411,06,078,00387,060411,1.42,7788.0
11-06-078-00387-800397,06,078,00387,800397,13.76,63871.0
11-06-078-00388-800398,06,078,00388,800398,10.36,70777.0
11-06-079-00389-800399,06,079,00389,800399,12.7,52873.0
11-06-079-00390-800400,06,079,00390,800400,8.5,22095.0
11-06-079-00390-800401,06,079,00390,800401,24.43,182534.0
11-06-079-00391-800402,06,079,00391,800402,10.63,25123.0
11-06-079-00392-800403,06,079,00392,800403,2.72,36623.0
11-06-080-00393-060865,06,080,00393,060865,19.9,25531.0
11-06-080-00394-061014,06,080,00394,061014,1.86,13219.0
11-06-080-00394-061015,06,080,00394,061015,14.5,25847.0
11-06-080-00394-061016,06,080,00394,061016,7.5,5568.0
11-06-080-00394-061017,06,080,00394,061017,11.0,10932.0
11-06-080-00394-061018,06,080,00394,061018,20.1,11932.0
11-06-080-00394-061019,06,080,00394,061019,8.9,6039.0
11-06-080-00394-800404,06,080,00394,800404,3.5,43384.0
11-06-080-00394-800405,06,080,00394,800405,49.43,307024.0
11-06-080-00395-800406,06,080,00395,800406,0.28,17242.0
11-06-080-00396-800407,06,080,00396,800407,10.5,86770.0
11-06-081-00397-800408,06,081,00397,800408,6.0,20289.0
11-06-081-00398-800409,06,081,00398,800409,27.64,196057.0
11-06-081-00399-061274,06,081,00399,061274,4.91,15559.0
11-06-081-00400-800410,06,081,00400,800410,4.88,19143.0
11-06-081-00401-800411,06,081,00401,800411,9.22,13937.0
11-06-081-00402-800412,06,081,00402,800412,5.42,56337.0
11-06-082-00404-800413,06,082,00404,800413,3.35,20484.0
11-06-082-00405-061679,06,082,00405,061679,5.77,7506.0
11-06-082-00405-800414,06,082,00405,800414,72.18,374292.0
11-06-082-00405-800415,06,082,00405,800415,6.85,23319.0
11-06-082-00406-800416,06,082,00406,800416,17.83,20563.0
11-06-083-00407-800417,06,083,00407,800417,2.59,15934.0
11-06-083-00408-061808,06,083,00408,061808,8.73,6905.0
11-06-083-00408-800418,06,083,00408,800418,29.5,170767.0
11-06-083-00409-061910,06,083,00409,061910,4.3,1309.0
11-06-083-00409-800419,06,083,00409,800419,36.0,48424.0
11-06-084-00411-800420,06,084,00411,800420,2.36,12989.0
11-06-084-00411-800421,06,084,00411,800421,10.6,29128.0
11-06-084-00412-062334,06,084,00412,062334,5.7,8538.0
11-06-084-00412-800422,06,084,00412,800422,1.65,7619.0
11-06-084-00412-800423,06,084,00412,800423,12.67,74581.0
11-06-085-00413-062388,06,085,00413,062388,5.8,9970.0
11-06-085-00414-062658,06,085,00414,062658,2.9,7110.0
11-06-085-00414-062659,06,085,00414,062659,3.3,6005.0
11-06-085-00414-062660,06,085,00414,062660,3.2,9180.0
11-06-085-00414-062661,06,085,00414,062661,3.2,5954.0
11-06-085-00414-062662,06,085,00414,062662,8.9,5070.0
11-06-085-00414-800424,06,085,00414,800424,11.49,30344.0
11-06-085-00414-800425,06,085,00414,800425,22.5,143021.0
11-06-085-00415-800426,06,085,00415,800426,3.6,16776.0
11-06-086-00416-800427,06,086,00416,800427,16.27,20906.0
11-06-086-00416-800428,06,086,00416,800428,13.51,20418.0
11-06-086-00417-062837,06,086,00417,062837,3.0,7894.0
11-06-086-00417-062838,06,086,00417,062838,13.8,15593.0
11-06-086-00417-800429,06,086,00417,800429,184.59,886519.0
11-06-086-00418-800430,06,086,00418,800430,3.28,13513.0
11-06-086-00419-062924,06,086,00419,062924,14.7,23448.0
11-06-086-00420-062989,06,086,00420,062989,22.5,17410.0
11-06-086-00420-800431,06,086,00420,800431,9.7,36552.0
11-06-087-00421-063071,06,087,00421,063071,3.5,6007.0
11-06-087-00421-800432,06,087,00421,800432,4.52,22599.0
11-06-087-00422-063190,06,087,00422,063190,5.8,5727.0
11-06-087-00422-800433,06,087,00422,800433,4.59,16260.0
11-06-087-00423-063336,06,087,00423,063336,9.9,11417.0
11-06-087-00423-800434,06,087,00423,800434,8.86,24750.0
11-06-087-00424-063432,06,087,00424,063432,18.0,12612.0
11-06-087-00424-800435,06,087,00424,800435,10.12,24734.0
11-06-088-00425-063498,06,088,00425,063498,9.92,20514.0
11-06-088-00425-800436,06,088,00425,800436,204.0,1414050.0
11-06-088-00426-063583,06,088,00426,063583,4.5,4291.0
11-06-089-00427-063730,06,089,00427,063730,8.2,5413.0
11-06-089-00427-063731,06,089,00427,063731,20.1,23072.0
11-06-089-00427-800437,06,089,00427,800437,8.42,131926.0
11-06-089-00428-800438,06,089,00428,800438,1.99,14421.0
11-06-089-00429-800439,06,089,00429,800439,3.0,11569.0
11-06-089-00429-800440,06,089,00429,800440,5.39,50143.0
11-07-090-00431-800441,07,090,00430,063919,8.8,9777.0
11-07-090-00431-800441,07,093,00441,800441,28.731627,644194.0
11-07-090-00431-800441,07,090,00430,063908,3.92,12716.0
11-07-090-00431-800441,07,092,00436,063977,0.5,19098.0
11-07-090-00431-800441,07,097,00451,064047,3.441,6573.0
11-07-090-00431-800441,07,090,00430,063910,8.6,20332.0
11-07-090-00431-800441,07,090,00431,063947,7.0,96002.0
11-07-090-00431-800441,07,093,00441,063989,2.58,83217.0
11-07-090-00431-800441,07,098,00454,064074,7.652,11111.0
11-07-090-00431-800441,07,090,00430,063918,4.7,22968.0
11-07-090-00431-800441,07,094,00444,800442,7.941203,52394.0
11-07-090-00431-800441,07,097,00451,064046,4.43,4074.0
11-07-090-00431-800441,07,090,00431,063939,7.3,6876.0
11-07-090-00431-800441,07,090,00431,063946,1.9,53682.0
11-07-090-00431-800441,07,090,00432,800441,18.261547,398662.0
11-07-090-00431-800441,07,091,00433,063955,2.53,57135.0
11-07-090-00431-800441,07,097,00453,064057,7.5,23726.0
11-07-090-00431-800441,07,092,00436,063972,1.0,43054.0
11-07-090-00431-800441,07,090,00430,063909,4.417,5339.0
11-07-090-00431-800441,07,092,00436,063973,1.3,127167.0
11-07-090-00431-800441,07,092,00436,063978,1.8,68993.0
11-07-090-00431-800441,07,092,00438,800441,1.927456,419497.0
11-07-090-00431-800441,07,093,00441,063986,3.56,92540.0
11-07-090-00431-800441,07,093,00441,063990,0.53,11743.0
11-07-090-00431-800441,07,095,00446,800441,2.7905736,171722.0
11-07-090-00431-800441,07,096,00448,063991,6.8,176877.0
11-07-090-00431-800441,07,096,00450,063996,0.818,13614.0
11-07-090-00431-800441,07,096,00450,800441,14.510833,331662.0
11-07-090-00431-800441,07,097,00453,800443,26.446028,8647.0
11-07-090-00431-800441,07,097,00451,064049,8.787,6512.0
11-07-090-00431-800441,07,090,00431,063936,5.656,7639.0
11-07-090-00431-800441,07,097,00453,064061,4.3,14893.0
11-07-090-00431-800441,07,091,00433,800441,27.12573,401581.0
11-07-090-00431-800441,07,096,00450,064000,2.4,25126.0
11-07-090-00431-800441,07,097,00451,064054,7.1,14662.0
11-07-090-00431-800441,07,090,00431,063937,6.65,5529.0
11-07-090-00431-800441,07,098,00456,064083,1.2,68796.0
11-07-090-00431-800441,07,097,00453,064056,1.66,17028.0
11-07-090-00431-800441,07,098,00456,064087,3.761,59330.0
11-07-090-00431-800441,07,092,00436,063968,1.1,97641.0
11-07-090-00431-800441,07,096,00450,063998,3.88,43371.0
11-07-090-00431-800441,07,090,00430,800441,23.273695,261504.0
11-07-090-00431-800441,07,094,00442,800441,1.4635329,2876.0
11-07-090-00431-800441,07,098,00456,064084,1.8,69837.0
11-07-090-00431-800441,07,093,00441,063985,1.49,37876.0
11-07-090-00431-800441,07,091,00434,800441,3.532942,130188.0
11-07-090-00431-800441,07,092,00436,063976,0.9,76640.0
11-07-090-00431-800441,07,090,00431,063944,3.21,17462.0
11-07-090-00431-800441,07,095,00446,800442,1.5637615,2891.0
11-07-090-00431-800441,07,098,00454,064068,16.988,16725.0
11-07-090-00431-800441,07,092,00436,063975,0.4,5658.0
11-07-090-00431-800441,07,092,00437,800441,3.1569185,231272.0
11-07-090-00431-800441,07,098,00454,064071,0.8,6780.0
11-07-090-00431-800441,07,090,00430,063922,17.0,73680.0
11-07-090-00431-800441,07,097,00452,800441,6.692266,162934.0
11-07-090-00431-800441,07,098,00454,064072,2.9,15160.0
11-07-090-00431-800441,07,097,00453,800442,11.570564,78663.0
11-07-090-00431-800441,07,090,00430,063921,10.0,10654.0
11-07-090-00431-800441,07,092,00436,063979,2.3,121870.0
11-07-090-00431-800441,07,092,00436,063971,0.51975757,20589.0
11-07-090-00431-800441,07,097,00453,064058,3.0,17076.0
11-07-090-00431-800441,07,098,00454,800442,3.606499,2008.0
11-07-090-00431-800441,07,098,00454,064075,0.741,11161.0
11-07-090-00431-800441,07,098,00454,064067,4.68,8861.0
11-07-090-00431-800441,07,094,00443,800442,19.900875,61382.0
11-07-090-00431-800441,07,098,00454,064079,1.1,46974.0
11-07-090-00431-800441,07,097,00451,064053,3.065,37706.0
11-07-090-00431-800441,07,097,00451,064052,2.8,57217.0
11-07-090-00431-800441,07,098,00456,064086,4.0,27169.0
11-07-090-00431-800441,07,090,00431,063945,8.78,35730.0
11-07-090-00431-800441,07,098,00454,800441,46.75343,774971.0
11-07-090-00431-800441,07,095,00445,800441,10.770068,271108.0
11-07-090-00431-800441,07,092,00436,800441,14.562199,530838.0
11-07-090-00431-800441,07,097,00451,064050,2.761,7220.0
11-07-090-00431-800441,07,090,00430,063912,2.96,10614.0
11-07-090-00431-800441,07,098,00455,800442,3.608482,35113.0
11-07-090-00431-800441,07,097,00451,064045,12.45,19578.0
11-07-090-00431-800441,07,091,00433,063958,2.6,22878.0
11-07-090-00431-800441,07,093,00439,800441,4.809113,394164.0
11-07-090-00431-800441,07,097,00451,800441,41.13596,1027222.0
11-07-090-00431-800441,07,090,00432,063950,6.7,197148.0
11-07-090-00431-800441,07,090,00431,063942,4.7,283211.0
11-07-090-00431-800441,07,096,00450,063997,4.33,31944.0
11-07-090-00431-800441,07,090,00430,063915,4.3,30445.0
11-07-090-00431-800441,07,092,00437,063980,0.8,37058.0
11-07-090-00431-800441,07,098,00454,064077,2.364,15640.0
11-07-090-00431-800441,07,097,00452,800443,55.342728,101704.0
11-07-090-00431-800441,07,097,00453,064059,3.4,74073.0
11-07-090-00431-800441,07,090,00430,063911,2.595,4931.0
11-07-090-00431-800441,07,091,00433,063956,1.3,43086.0
11-07-090-00431-800441,07,096,00450,063995,5.62,52744.0
11-07-090-00431-800441,07,090,00430,063913,5.3,18369.0
11-07-090-00431-800441,07,097,00453,064060,8.6,19148.0
11-07-090-00431-800441,07,098,00456,064085,4.1,91402.0
11-07-090-00431-800441,07,096,00449,800441,10.45669,481632.0
11-07-090-00431-800441,07,098,00456,800441,44.448082,469294.0
11-07-090-00431-800441,07,093,00441,063987,1.88,38207.0
11-07-090-00431-800441,07,092,00437,063981,0.9,54601.0
11-07-090-00431-800441,07,098,00455,800441,33.39509,592494.0
11-07-090-00431-800441,07,090,00430,063917,5.7,54773.0
11-07-090-00431-800441,07,093,00439,063983,0.09603041,1178.0
11-07-090-00431-800441,07,091,00435,800441,4.527293,69174.0
11-07-090-00431-800441,07,091,00433,063957,11.2,146190.0
11-07-090-00431-800441,07,093,00440,800441,24.437872,247906.0
11-07-090-00431-800441,07,096,00450,064003,9.68,16313.0
11-07-090-00431-800441,07,090,00430,063916,7.665,8252.0
11-07-090-00431-800441,07,098,00456,064082,2.2,69657.0
11-07-090-00431-800441,07,098,00454,064065,8.178,33123.0
11-07-090-00431-800441,07,097,00451,064048,6.988,4856.0
11-07-090-00431-800441,07,098,00454,064070,12.0,13275.0
11-07-090-00431-800441,07,090,00431,063938,8.9,10331.0
11-07-090-00431-800441,07,098,00456,064081,1.138,7376.0
11-07-090-00431-800441,07,092,00436,063969,0.85,14429.0
11-07-090-00431-800441,07,098,00455,064080,2.186,10168.0
11-07-090-00431-800441,07,098,00454,064066,8.5,10635.0
11-07-090-00431-800441,07,096,00450,063999,6.7,205596.0
11-07-090-00431-800441,07,090,00430,063923,7.95,6310.0
11-07-090-00431-800441,07,098,00454,064078,1.2,17914.0
11-07-090-00431-800441,07,090,00430,063914,2.3,44375.0
11-07-090-00431-800441,07,090,00431,800441,45.35551,1428680.0
11-07-090-00431-800441,07,094,00442,800442,6.3322325,25352.0
11-07-090-00431-800441,07,090,00430,063907,3.92,13772.0
11-07-090-00431-800441,07,093,00441,063988,2.29,154791.0
11-07-090-00431-800441,07,092,00438,063982,5.868,120417.0
11-07-090-00431-800441,07,092,00436,063974,0.283,6994.0
11-07-090-00431-800441,07,090,00430,063920,5.903,8948.0
