shrid2,pc11_state_id,pc11_district_id,pc11_subdistrict_id
11-19-332-02217-313333,19,332,02217
11-19-332-02218-313466,19,332,02218
11-19-332-02218-313467,19,332,02218
11-19-332-02218-313468,19,332,02218
11-19-332-02220-313613,19,332,02220
11-19-332-02220-313614,19,332,02220
11-19-332-02220-313615,19,332,02220
11-19-332-02220-313616,19,332,02220
11-19-332-02220-313617,19,332,02220
11-19-332-02220-313618,19,332,02220
11-19-332-02220-313619,19,332,02220
11-19-332-02220-313620,19,332,02220
11-19-332-02220-313621,19,332,02220
11-19-332-02220-313622,19,332,02220
11-19-332-02220-313623,19,332,02220
11-19-332-02221-313689,19,332,02221
11-19-332-02222-313762,19,332,02222
11-19-332-02222-313763,19,332,02222
11-19-332-99999-801655,19,332,99999
11-19-332-99999-801656,19,332,99999
11-19-333-02223-313830,19,333,02223
11-19-333-02223-313831,19,333,02223
11-19-333-02223-313832,19,333,02223
11-19-333-02223-313833,19,333,02223
11-19-333-02223-313834,19,333,02223
11-19-333-02223-313835,19,333,02223
11-19-333-02223-313836,19,333,02223
11-19-333-02223-313837,19,333,02223
11-19-333-02224-313871,19,333,02224
11-19-333-02224-313872,19,333,02224
11-19-333-02224-313873,19,333,02224
11-19-333-02224-313874,19,333,02224
11-19-333-02224-313875,19,333,02224
11-19-333-02224-313876,19,333,02224
11-19-333-02224-313877,19,333,02224
11-19-333-02224-313878,19,333,02224
11-19-333-02224-313879,19,333,02224
11-19-333-02224-313880,19,333,02224
11-19-333-02224-313881,19,333,02224
11-19-333-02225-313940,19,333,02225
11-19-333-02225-313941,19,333,02225
11-19-333-02225-313942,19,333,02225
11-19-333-02225-313943,19,333,02225
11-19-333-02226-313979,19,333,02226
11-19-333-02226-313980,19,333,02226
11-19-333-02226-313981,19,333,02226
11-19-333-02226-313982,19,333,02226
11-19-333-02226-313983,19,333,02226
11-19-333-02226-313984,19,333,02226
