shrid2,pc01_state_id,pc01_district_id,pc01_subdistrict_id,pc01_town_id,pc01_land_area,pc01_pca_tot_p
11-33-620-05810-803691,33,21,0001,42105000,16.81,11479.0
11-33-620-05810-803692,33,21,0001,42102000,15.5,7417.0
11-33-620-05810-803693,33,21,0001,42103000,1.66,14135.0
11-33-620-05810-803694,33,21,0001,42104000,12.0,13765.0
11-33-620-05811-638573,33,21,0002,42108000,1.23,7001.0
11-33-620-05811-638574,33,21,0002,42107000,2.92,7781.0
11-33-620-05811-803695,33,21,0002,42106000,7.7,6385.0
11-33-620-05811-803696,33,21,0002,42111000,5.0,13797.0
11-33-620-05811-803697,33,21,0002,42110000,12.58,139954.0
11-33-620-05811-803698,33,21,0002,42109000,2.12,6982.0
11-33-620-05811-803699,33,21,0002,42112000,2.1,13032.0
11-33-620-05812-803700,33,21,0003,42113000,11.51,16404.0
11-33-620-05812-803701,33,21,0003,42114000,7.73,14212.0
11-33-620-05812-803702,33,21,0003,42115000,25.4,8103.0
11-33-620-05812-803703,33,21,0003,42116000,18.0,13901.0
11-33-620-05813-803704,33,21,0004,42117000,5.55,14511.0
11-33-620-05813-803705,33,21,0004,42119000,12.89,8412.0
11-33-620-05813-803706,33,21,0004,42118000,6.5,12567.0
11-33-620-05814-638846,33,21,0005,42122000,26.8,21935.0
11-33-620-05814-638847,33,21,0005,42121000,11.2,11044.0
11-33-620-05814-803707,33,21,0005,42120000,36.31,215314.0
11-33-620-05814-803708,33,21,0005,42123000,7.6,14816.0
11-33-620-05815-803709,33,21,0006,42124000,7.2,10172.0
11-33-620-05816-803710,33,21,0007,42125000,29.75,15426.0
11-33-620-05816-803711,33,21,0007,42126000,21.83,65533.0
11-33-620-05816-803712,33,21,0007,42127000,12.83,27657.0
11-33-620-05817-803713,33,21,0008,42128000,18.7,21045.0
11-33-620-05817-803714,33,21,0008,42129000,17.83,5405.0
11-33-621-05818-803715,33,22,0001,42201000,10.1,12666.0
11-33-621-05818-803716,33,22,0001,42202000,11.5,7657.0
11-33-621-05819-803717,33,22,0002,42203000,8.4,10509.0
11-33-621-05821-639446,33,22,0004,42204000,4.5,6426.0
11-33-621-05821-639447,33,22,0004,42205000,9.0,17607.0
11-33-621-05821-803718,33,22,0004,42206000,13.0,109217.0
11-33-621-05822-803719,33,22,0005,42208000,9.2,7819.0
11-33-621-05823-803720,33,22,0005,42207000,25.0,11776.0
11-33-621-05824-803721,33,22,0006,42210000,2.5,10761.0
11-33-621-05824-803722,33,22,0006,42211000,13.1,7756.0
11-33-621-05825-803723,33,22,0006,42209000,26.1,12056.0
11-33-621-05826-803724,33,22,0007,42212000,15.4,34134.0
11-33-622-05829-803725,33,23,0001,42301000,6.0,5689.0
11-33-622-05829-803726,33,23,0001,42302000,10.4,16858.0
11-33-622-05829-803727,33,23,0001,42303000,13.1,23559.0
11-33-622-05830-640126,33,07,0006,40713000,9.54,12263.0
11-33-622-05830-803728,33,23,0002,42304000,7.7,4796.0
11-33-622-05830-803729,33,23,0002,42305000,2.58,7982.0
11-33-622-05830-803730,33,23,0002,42306000,8.75,10633.0
11-33-622-05830-803731,33,23,0002,42307000,5.12,6455.0
11-33-622-05830-803732,33,23,0002,42308000,5.0,9255.0
11-33-622-05830-803733,33,23,0002,42309000,13.75,86596.0
11-33-622-05831-803734,33,23,0003,42310000,12.42,40497.0
11-33-622-05832-803735,33,23,0004,42311000,18.0,6586.0
11-33-622-05832-803736,33,23,0004,42312000,6.97,40220.0
11-33-622-05833-803737,33,23,0005,42313000,11.33,21589.0
11-33-622-05833-803738,33,23,0005,42314000,5.6,26253.0
11-33-622-05834-803739,33,23,0006,42315000,16.24,19116.0
11-33-623-05835-803740,33,24,0001,42401000,6.25,7088.0
11-33-623-05835-803741,33,24,0001,42402000,15.02,33881.0
11-33-623-05836-640710,33,24,0002,42406000,6.05,16013.0
11-33-623-05836-640711,33,24,0002,42407000,2.85,17803.0
11-33-623-05836-640712,33,24,0002,42408000,1.4,12185.0
11-33-623-05836-640713,33,24,0002,42410000,3.02,29098.0
11-33-623-05836-640714,33,24,0002,42409000,4.2,21977.0
11-33-623-05836-803742,33,24,0002,42405000,8.0,38310.0
11-33-623-05836-803743,33,24,0002,42403000,8.99,16248.0
11-33-623-05836-803744,33,24,0002,42404000,6.24,21167.0
11-33-623-05837-803745,33,24,0003,42412000,9.94,21833.0
11-33-623-05837-803746,33,24,0003,42411000,8.59,8183.0
11-33-623-05837-803747,33,24,0003,42413000,15.1,21638.0
11-33-623-05837-803748,33,24,0003,42414000,4.08,11078.0
11-33-623-05838-803749,33,24,0004,42415000,13.84,30601.0
11-33-623-05839-803750,33,24,0005,42416000,8.04,14130.0
11-33-623-05839-803751,33,24,0005,42418000,4.05,9416.0
11-33-623-05839-803752,33,24,0005,42417000,4.05,9614.0
11-33-623-05840-803753,33,24,0006,42419000,10.7,43631.0
11-33-623-05841-641066,33,24,0007,42421000,4.03,15676.0
11-33-623-05841-803754,33,24,0007,42420000,51.85,928869.0
11-33-623-05841-803755,33,24,0007,42425000,5.15,15547.0
11-33-623-05841-803756,33,24,0007,42422000,16.0,53006.0
11-33-623-05841-803757,33,24,0007,42423000,10.24,39048.0
11-33-623-05841-803758,33,24,0007,42424000,16.81,8136.0
11-33-624-05842-803759,33,25,0001,42501000,6.0,9626.0
11-33-624-05842-803760,33,25,0001,42503000,20.2,73410.0
11-33-624-05842-803761,33,25,0001,42504000,11.8,11669.0
11-33-624-05842-803762,33,25,0001,42502000,7.23,7227.0
11-33-624-05843-803763,33,25,0002,42506000,5.86,10592.0
11-33-624-05843-803764,33,25,0002,42505000,5.83,13951.0
11-33-624-05843-803765,33,25,0002,42510000,43.06,12377.0
11-33-624-05843-803766,33,25,0002,42507000,13.86,10391.0
11-33-624-05843-803767,33,25,0002,42508000,11.91,42012.0
11-33-624-05843-803768,33,25,0002,42509000,20.76,11597.0
11-33-624-05844-803769,33,25,0003,42511000,6.58,85498.0
11-33-624-05844-803770,33,25,0003,42512000,25.95,11750.0
11-33-624-05844-803771,33,25,0003,42513000,5.0,14294.0
11-33-624-05845-803772,33,25,0004,42514000,2.1,14637.0
11-33-624-05845-803773,33,25,0004,42515000,16.52,6055.0
11-33-624-05845-803774,33,25,0004,42516000,13.22,5829.0
11-33-624-05845-803775,33,25,0004,42517000,18.55,8347.0
11-33-624-05845-803776,33,25,0004,42518000,35.87,12842.0
11-33-624-05845-803777,33,25,0004,42519000,3.86,38360.0
11-33-624-05845-803778,33,25,0004,42520000,19.2,13183.0
11-33-624-05845-803779,33,25,0004,42521000,40.04,22104.0
11-33-624-05845-803780,33,25,0004,42522000,7.95,9424.0
11-33-624-05845-803781,33,25,0004,42523000,11.36,10015.0
11-33-624-05845-803782,33,25,0004,42525000,4.0,12211.0
11-33-624-05845-803783,33,25,0004,42524000,7.0,58891.0
11-33-624-05845-803784,33,25,0004,42526000,4.37,35531.0
11-33-624-05845-803785,33,25,0004,42527000,22.23,7016.0
11-33-624-05846-803786,33,25,0005,42528000,11.65,23002.0
11-33-625-05847-641210,33,26,0001,42603000,20.0,5378.0
11-33-625-05847-803787,33,26,0001,42601000,11.36,122307.0
11-33-625-05847-803788,33,26,0001,42602000,13.0,18012.0
11-33-625-05847-803789,33,26,0001,42604000,4.27,12993.0
11-33-625-05848-803790,33,26,0002,42606000,8.2,11988.0
11-33-625-05848-803791,33,26,0002,42605000,13.0,16007.0
11-33-625-05848-803792,33,26,0002,42607000,8.02,7855.0
11-33-625-05848-803793,33,26,0002,42608000,12.0,8549.0
11-33-625-05848-803794,33,26,0002,42610000,5.72,73183.0
11-33-625-05848-803795,33,26,0002,42609000,5.76,17927.0
11-33-625-05849-641311,33,26,0003,42612000,8.32,24326.0
11-33-625-05849-641312,33,26,0003,42613000,5.67,9331.0
11-33-625-05849-641313,33,26,0003,42617000,8.9,19898.0
11-33-625-05849-641314,33,26,0003,42615000,3.09,13273.0
11-33-625-05849-641315,33,26,0003,42614000,0.94,22154.0
11-33-625-05849-641317,33,26,0003,42619000,8.33,4969.0
11-33-625-05849-803796,33,26,0003,42611000,20.0,49190.0
11-33-625-05849-803797,33,26,0003,42616000,6.89,72168.0
11-33-625-05850-641369,33,26,0004,42620000,4.5,19701.0
11-33-625-05850-641370,33,26,0004,42622000,14.17,19669.0
11-33-625-05850-803798,33,26,0004,42621000,6.6,72081.0
11-33-625-05851-803799,33,26,0005,42623000,8.0,13981.0
11-33-625-05851-803800,33,26,0005,42624000,8.7,11823.0
11-33-625-05853-803801,33,26,0007,42625000,14.96,84029.0
11-33-625-05854-641767,33,26,0008,42627000,5.51,6325.0
11-33-625-05854-803802,33,26,0008,42626000,3.83,31443.0
11-33-626-05855-803803,33,27,0001,42701000,10.17,15304.0
11-33-626-05855-803804,33,27,0001,42702000,13.25,11043.0
11-33-626-05856-803805,33,27,0002,42703000,13.0,84321.0
11-33-626-05857-803806,33,27,0003,42704000,23.51,13126.0
11-33-626-05858-803807,33,27,0004,42705000,3.84,6638.0
11-33-626-05858-803808,33,27,0004,42706000,29.29,13137.0
11-33-626-05859-803809,33,27,0005,42707000,12.2,12052.0
11-33-626-05860-803810,33,27,0006,42708000,6.33,62050.0
11-33-626-05860-803811,33,27,0006,42710000,5.0,16343.0
11-33-626-05860-803812,33,27,0006,42709000,2.4,30412.0
11-33-626-05861-803813,33,27,0007,42711000,30.18,37968.0
11-33-627-05862-642240,33,28,0001,42803000,10.83,12005.0
11-33-627-05862-803814,33,28,0001,42802000,12.58,87450.0
11-33-627-05862-803815,33,28,0001,42801000,9.59,14088.0
11-33-627-05862-803816,33,28,0001,42804000,14.53,4370.0
11-33-627-05862-803817,33,28,0001,42805000,19.36,9214.0
11-33-627-05863-803818,33,28,0002,42806000,12.0,12794.0
11-33-627-05864-803819,33,28,0003,42807000,5.6,8091.0
11-33-627-05864-803820,33,28,0003,42808000,18.0,13542.0
11-33-627-05866-642476,33,28,0005,42809000,18.71,27361.0
11-33-627-05866-642478,33,28,0005,42811000,25.98,31813.0
11-33-627-05866-642480,33,28,0005,42812000,5.5,18767.0
11-33-627-05866-803821,33,28,0005,42810000,13.47,216054.0
11-33-627-05867-803822,33,28,0006,42813000,8.24,12771.0
11-33-627-05867-803823,33,28,0006,42814000,8.0,6452.0
11-33-627-05867-803824,33,28,0006,42816000,5.55,16221.0
11-33-627-05867-803825,33,28,0006,42815000,3.88,9279.0
11-33-627-05868-803826,33,28,0007,42820000,23.26,32664.0
11-33-627-05868-803827,33,28,0007,42819000,23.6,9464.0
11-33-627-05868-803828,33,28,0007,42818000,8.6,5096.0
11-33-627-05868-803829,33,28,0007,42817000,8.0,8883.0
11-33-627-05868-803830,33,28,0007,42823000,11.3,16960.0
11-33-627-05868-803831,33,28,0007,42821000,30.0,24856.0
11-33-627-05868-803832,33,28,0007,42822000,2.45,3401.0
11-33-627-05868-803833,33,28,0007,42824000,10.5,29581.0
11-33-627-05868-803834,33,28,0007,42825000,12.7,19390.0
11-33-627-05869-803835,33,28,0008,42826000,15.88,14206.0
11-33-628-05870-803836,33,29,0001,42901000,21.87,20380.0
11-33-628-05870-803837,33,29,0001,42902000,8.5,10855.0
11-33-628-05870-803838,33,29,0001,42903000,15.4,19062.0
11-33-628-05870-803839,33,29,0001,42904000,55.17,60080.0
11-33-628-05871-803840,33,29,0002,42905000,11.5,7353.0
11-33-628-05871-803841,33,29,0002,42906000,12.37,53606.0
11-33-628-05872-803842,33,29,0003,42907000,15.0,28146.0
11-33-628-05873-803843,33,29,0004,42908000,52.25,75612.0
11-33-628-05873-803844,33,29,0004,42909000,11.0,14647.0
11-33-628-05873-803845,33,29,0004,42910000,8.5,12930.0
11-33-628-05873-803846,33,29,0004,42911000,26.15,63432.0
11-33-628-05873-803847,33,29,0004,42912000,7.0,7711.0
11-33-628-05873-803848,33,29,0004,42913000,8.59,9425.0
11-33-628-05873-803849,33,29,0004,42915000,7.68,2368.0
11-33-628-05873-803850,33,29,0004,42914000,6.56,12897.0
11-33-628-05874-803851,33,29,0005,42916000,13.48,12406.0
11-33-628-05874-803852,33,29,0005,42917000,25.4,17349.0
11-33-628-05874-803853,33,29,0005,42918000,8.11,8553.0
11-33-628-05874-803854,33,29,0005,42919000,33.2,11110.0
11-33-628-05874-803855,33,29,0005,42920000,2.68,26838.0
11-33-628-05875-803856,33,29,0006,42921000,14.18,20422.0
11-33-628-05875-803857,33,29,0006,42922000,14.65,17923.0
11-33-628-05876-803858,33,29,0007,42923000,8.48,5203.0
11-33-628-05876-803859,33,29,0007,42924000,18.13,16318.0
11-33-628-05876-803860,33,29,0007,42925000,108.65,411831.0
11-33-628-05878-642993,33,29,0009,42930000,10.08,13819.0
11-33-628-05878-803861,33,29,0009,42926000,14.05,9459.0
11-33-628-05878-803862,33,29,0009,42927000,15.36,13955.0
11-33-628-05878-803863,33,29,0009,42929000,38.85,48309.0
11-33-628-05878-803864,33,29,0009,42928000,24.73,32739.0
11-33-628-05878-803865,33,29,0009,42933000,8.58,16306.0
11-33-628-05878-803866,33,29,0009,42932000,8.0,19785.0
11-33-628-05878-803867,33,29,0009,42931000,10.59,25746.0
11-33-628-05878-803868,33,29,0009,42937000,68.12,12613.0
11-33-628-05878-803869,33,29,0009,42934000,7.5,14957.0
11-33-628-05878-803870,33,29,0009,42935000,5.0,7780.0
11-33-628-05878-803871,33,29,0009,42936000,10.5,10018.0
11-33-628-05879-803872,33,29,0010,42938000,35.0,9742.0
11-33-628-05879-803873,33,29,0010,42939000,17.6,27090.0
11-33-628-05879-803874,33,29,0010,42940000,17.28,6758.0
11-33-628-05879-803875,33,29,0010,42942000,8.04,14755.0
11-33-628-05879-803876,33,29,0010,42941000,15.0,8875.0
11-33-628-05880-803877,33,29,0011,42943000,19.9,24023.0
11-33-628-05880-803878,33,29,0011,42945000,49.5,25501.0
11-33-628-05880-803879,33,29,0011,42944000,10.84,19559.0
11-33-629-05881-803880,33,30,0001,43001000,6.48,19183.0
11-33-629-05881-803881,33,30,0001,43002000,10.39,15071.0
11-33-629-05881-803882,33,30,0001,43003000,6.3,23453.0
11-33-629-05881-803883,33,30,0001,43004000,2.8,17686.0
11-33-629-05881-803884,33,30,0001,43005000,3.5,13311.0
11-33-629-05881-803885,33,30,0001,43006000,4.17,22781.0
11-33-629-05881-803886,33,30,0001,43007000,5.15,20503.0
11-33-629-05881-803887,33,30,0001,43008000,15.6,20666.0
11-33-629-05881-803888,33,30,0001,43009000,8.5,15563.0
11-33-629-05881-803889,33,30,0001,43011000,6.4,34425.0
11-33-629-05881-803890,33,30,0001,43012000,9.5,18741.0
11-33-629-05881-803891,33,30,0001,43010000,1.86,9037.0
11-33-629-05881-803892,33,30,0001,43014000,10.08,19273.0
11-33-629-05881-803893,33,30,0001,43013000,4.8,17345.0
11-33-629-05881-803894,33,30,0001,43015000,8.5,15952.0
11-33-629-05881-803895,33,30,0001,43016000,16.0,16652.0
11-33-629-05882-803896,33,30,0002,43017000,10.96,21736.0
11-33-629-05882-803897,33,30,0002,43020000,17.0,13480.0
11-33-629-05882-803898,33,30,0002,43019000,6.25,16351.0
11-33-629-05882-803899,33,30,0002,43018000,6.3,18272.0
11-33-629-05882-803900,33,30,0002,43024000,5.3,11744.0
11-33-629-05882-803901,33,30,0002,43023000,7.0,18003.0
11-33-629-05882-803902,33,30,0002,43021000,17.04,13938.0
11-33-629-05882-803903,33,30,0002,43022000,7.5,15880.0
11-33-629-05882-803904,33,30,0002,43025000,6.87,16686.0
11-33-629-05882-803905,33,30,0002,43026000,8.5,18057.0
11-33-629-05882-803906,33,30,0002,43029000,22.75,13672.0
11-33-629-05882-803907,33,30,0002,43030000,6.47,20075.0
11-33-629-05882-803908,33,30,0002,43028000,10.51,16397.0
11-33-629-05882-803909,33,30,0002,43027000,4.53,13368.0
11-33-629-05882-803910,33,30,0002,43033000,5.2,9305.0
11-33-629-05882-803911,33,30,0002,43031000,9.96,13696.0
11-33-629-05882-803912,33,30,0002,43035000,5.21,12288.0
11-33-629-05882-803913,33,30,0002,43036000,14.0,11887.0
11-33-629-05882-803914,33,30,0002,43034000,4.3,16989.0
11-33-629-05882-803915,33,30,0002,43040000,8.15,12562.0
11-33-629-05882-803916,33,30,0002,43032000,8.1,12379.0
11-33-629-05882-803917,33,30,0002,43037000,5.18,23787.0
11-33-629-05882-803918,33,30,0002,43039000,3.8,12375.0
11-33-629-05882-803919,33,30,0002,43038000,4.2,10412.0
11-33-629-05882-803920,33,30,0002,43041000,3.25,11760.0
11-33-629-05883-803921,33,30,0003,43042000,102.4,12183.0
11-33-629-05883-803922,33,30,0003,43043000,4.5,14743.0
11-33-629-05883-803923,33,30,0003,43045000,28.54,19211.0
11-33-629-05883-803924,33,30,0003,43044000,5.0,8568.0
11-33-629-05884-803925,33,30,0004,43047000,10.0,10103.0
11-33-629-05884-803926,33,30,0004,43046000,0.64,6937.0
11-33-629-05884-803927,33,30,0004,43048000,24.27,208179.0
11-33-629-05884-803928,33,30,0004,43049000,10.98,12755.0
11-33-629-05884-803929,33,30,0004,43051000,7.55,12052.0
11-33-629-05884-803930,33,30,0004,43050000,5.54,13711.0
11-33-629-05884-803931,33,30,0004,43052000,8.0,9001.0
11-33-629-05884-803932,33,30,0004,43053000,10.8,8121.0
11-33-629-05884-803933,33,30,0004,43058000,7.65,9353.0
11-33-629-05884-803934,33,30,0004,43057000,8.68,9919.0
11-33-629-05884-803935,33,30,0004,43055000,4.15,12675.0
11-33-629-05884-803936,33,30,0004,43054000,11.52,11835.0
11-33-629-05884-803937,33,30,0004,43059000,4.08,8995.0
11-33-629-05884-803938,33,30,0004,43056000,8.68,11106.0
11-33-629-05884-803939,33,30,0004,43060000,4.91,19739.0
11-33-630-05885-803940,33,05,0004,40509000,14.6,10177.0
11-33-630-05885-803941,33,05,0004,40510000,7.5,12035.0
11-33-630-05885-803942,33,05,0004,40511000,2.5,18667.0
11-33-630-05886-803943,33,05,0007,40514000,7.24,10833.0
11-33-630-05886-803944,33,05,0007,40515000,22.99,21523.0
11-33-630-05887-803945,33,05,0008,40516000,8.6,10184.0
11-33-630-05887-803946,33,05,0008,40517000,24.16,11474.0
11-33-630-05887-803947,33,05,0008,40518000,11.15,8583.0
11-33-630-05888-803948,33,05,0009,40519000,11.65,64496.0
11-33-630-05889-803949,33,05,0010,40520000,17.7,11276.0
11-33-630-05889-803950,33,05,0010,40521000,6.77,15306.0
11-33-631-05890-803951,33,05,0001,40501000,11.71,84394.0
11-33-631-05890-803952,33,05,0001,40502000,17.09,15257.0
11-33-631-05891-643998,33,05,0002,40505000,10.32,15962.0
11-33-631-05891-803953,33,05,0002,40503000,33.5,12582.0
11-33-631-05891-803954,33,05,0002,40504000,11.5,64587.0
11-33-631-05891-803955,33,05,0002,40506000,6.6,14378.0
11-33-631-05892-803956,33,05,0003,40507000,12.15,11052.0
11-33-631-05892-803957,33,05,0003,40508000,28.25,19328.0
11-33-631-05893-803958,33,05,0005,40512000,14.0,8409.0
11-33-631-05894-803959,33,05,0006,40513000,19.4,15443.0
11-33-632-05895-803960,33,12,0001,41201000,14.2,19383.0
11-33-632-05895-803961,33,12,0001,41202000,7.2,66595.0
11-33-632-05895-803962,33,12,0001,41203000,10.0,27817.0
11-33-632-05896-803963,33,12,0004,41217000,15.0,8732.0
11-33-632-05896-803964,33,12,0004,41218000,27.0,26477.0
11-33-632-05896-803965,33,12,0004,41219000,11.66,18622.0
11-33-632-05896-803966,33,12,0004,41222000,4.0,24152.0
11-33-632-05896-803967,33,12,0004,41223000,5.6,9898.0
11-33-632-05896-803968,33,12,0004,41224000,6.25,11940.0
11-33-632-05897-644442,33,12,0005,41239000,14.5,13534.0
11-33-632-05897-644443,33,12,0005,41238000,15.0,9394.0
11-33-632-05897-644445,33,12,0005,41234000,9.22,9124.0
11-33-632-05897-803969,33,12,0002,41204000,12.0,18052.0
11-33-632-05897-803970,33,12,0005,41227000,9.5,12794.0
11-33-632-05897-803971,33,12,0005,41229000,29.91,21966.0
11-33-632-05897-803972,33,12,0005,41228000,15.54,22844.0
11-33-632-05897-803973,33,12,0005,41231000,4.75,6333.0
11-33-632-05897-803974,33,12,0005,41232000,10.5,7982.0
11-33-632-05897-803975,33,12,0005,41230000,2.44,11271.0
11-33-632-05897-803976,33,12,0005,41233000,25.56,22034.0
11-33-632-05897-803977,33,12,0005,41235000,11.75,17737.0
11-33-632-05897-803978,33,12,0005,41237000,9.2,9772.0
11-33-632-05897-803979,33,12,0005,41240000,8.7,21004.0
11-33-632-05897-803980,33,12,0005,41236000,4.5,10981.0
11-33-632-05897-803981,33,12,0005,41241000,10.5,48276.0
11-33-632-05897-803982,33,12,0005,41242000,5.8,19994.0
11-33-632-05898-803983,33,12,0006,41244000,12.0,24779.0
11-33-632-05898-803984,33,12,0006,41243000,105.7,930882.0
11-33-632-05898-803985,33,12,0006,41247000,6.5,9340.0
11-33-632-05898-803986,33,12,0006,41246000,71.41,9658.0
11-33-632-05898-803987,33,12,0006,41245000,3.77,9732.0
11-33-632-05898-803988,33,12,0006,41254000,16.64,17340.0
11-33-632-05898-803989,33,12,0006,41253000,16.5,77853.0
11-33-632-05898-803990,33,12,0006,41252000,14.8,58900.0
11-33-632-05898-803991,33,12,0006,41251000,6.4,7965.0
11-33-632-05898-803992,33,12,0006,41250000,12.0,7247.0
11-33-632-05898-803993,33,12,0006,41249000,14.5,11964.0
11-33-632-05898-803994,33,12,0006,41248000,21.68,7130.0
11-33-632-05898-803996,33,12,0006,41255000,8.3,26441.0
11-33-632-05898-803997,33,12,0006,41256000,16.44,7543.0
11-33-632-05898-803998,33,12,0006,41258000,13.6,10320.0
11-33-632-05898-803999,33,12,0006,41257000,20.0,11136.0
11-33-632-05899-644592,33,12,0007,41262000,1.33,7448.0
11-33-632-05899-644593,33,12,0007,41265000,1.92,7086.0
11-33-632-05899-804000,33,12,0007,41260000,8.69,8651.0
11-33-632-05899-804001,33,12,0007,41261000,10.88,7683.0
11-33-632-05899-804002,33,12,0007,41264000,13.87,88302.0
11-33-632-05899-804003,33,12,0007,41263000,8.0,14859.0
11-33-632-05899-804004,33,12,0007,41266000,5.5,18211.0
11-33-632-05899-804005,33,12,0007,41267000,20.0,5812.0
11-33-632-05899-804006,33,12,0007,41268000,10.5,16467.0
11-33-632-05899-804007,33,12,0007,41269000,23.0,11999.0
11-33-632-05899-804008,33,12,0007,41270000,51.0,18360.0
11-33-632-05899-804009,33,12,0007,41271000,26.72,25261.0
11-33-632-05900-804010,33,12,0009,41279000,669.64,95107.0
11-33-633-05901-804011,33,10,0006,41059000,31.69,11880.0
11-33-633-05901-804012,33,10,0006,41060000,22.17,28258.0
11-33-633-05901-804013,33,10,0006,41061000,54.88,34438.0
11-33-633-05902-804014,33,10,0007,41062000,33.52,6107.0
11-33-633-05902-804015,33,10,0007,41063000,34.2,4412.0
11-33-633-05902-804016,33,10,0007,41064000,74.24,13827.0
11-33-633-05902-804017,33,10,0007,41065000,60.2,17438.0
11-33-633-05902-804018,33,10,0007,41066000,7.02,64984.0
11-33-633-05902-804019,33,10,0007,41067000,49.83,9694.0
11-33-633-05903-804020,33,10,0004,41030000,7.12,7032.0
11-33-633-05903-804021,33,12,0002,41205000,11.65,22336.0
11-33-633-05903-804022,33,12,0002,41206000,14.5,18557.0
11-33-633-05903-804023,33,10,0004,41034000,5.57,8294.0
11-33-633-05904-644791,33,12,0003,41208000,19.67,16372.0
11-33-633-05904-644792,33,12,0003,41207000,10.79,20184.0
11-33-633-05904-644792,33,12,0006,41259000,25.0,8103.0
11-33-633-05904-644793,33,12,0003,41209000,11.28,26818.0
11-33-633-05904-644795,33,12,0003,41214000,10.86,10016.0
